symbol	chr	ucsc_chr	loc_start	fullname	GO
AK135132	9	chr9	85218063	Mus musculus 10 days neonate cerebellum cDNA, RIKEN full-length enriched library, clone:6530403K08 product:weakly similar to Prion-like-(q/n-rich)-domain-bearing protein 44, isoform d [Caenorhabditis elegans], full insert sequence.	NA
AK135254	X	chrX	102270380	Mus musculus 10 days neonate cortex cDNA, RIKEN full-length enriched library, clone:A830005C08 product:unclassifiable, full insert sequence.	NA
AK135370	1	chr1	71699565	12 days embryo female mullerian duct includes surrounding region cDNA, RIKEN full-length enriched library, clone:6820407J23 product:hypothetical Arginine-rich region profile containing protein, full insert sequence.	NA
AK135377	4	chr4	152519698	Mus musculus 12 days embryo female mullerian duct includes surrounding region cDNA, RIKEN full-length enriched library, clone:6820409J11 product:unclassifiable, full insert sequence.	NA
AK135410	11	chr11	102397408	Mus musculus 12 days embryo female mullerian duct includes surrounding region cDNA, RIKEN full-length enriched library, clone:6820415O06 product:hypothetical protein, full insert sequence.	NA
AK135429	2	chr2	115382522	Mus musculus 12 days embryo female mullerian duct includes surrounding region cDNA, RIKEN full-length enriched library, clone:6820419D04 product:unclassifiable, full insert sequence.	NA
AK135471	6	chr6	117445252	Mus musculus 12 days embryo female mullerian duct includes surrounding region cDNA, RIKEN full-length enriched library, clone:6820426E19 product:unclassifiable, full insert sequence.	NA
AK135487	8	chr8	19863863	Mus musculus 10, 11 days embryo whole body cDNA, RIKEN full-length enriched library, clone:2810038F24 product:similar to CADHERIN (FRAGMENT) [Gallus gallus], full insert sequence.	NA
AK135548	19	chr19	47718328	Mus musculus 12 days embryo eyeball cDNA, RIKEN full-length enriched library, clone:D230026J05 product:inferred: serine/threonine kinase 2, full insert sequence.	NA
AK135576	7	chr7	82788269	Mus musculus 16 days neonate thymus cDNA, RIKEN full-length enriched library, clone:A130052C08 product:Hypothetical phorbol esters/diacylglycerol binding domain containing protein, full insert sequence.	NA
AK135599	8	chr8	80183146	Mus musculus adult male testis cDNA, RIKEN full-length enriched library, clone:4933431K23 product:unclassifiable, full insert sequence.	NA
AK135643	8	chr8	74141451	Mus musculus adult male adrenal gland cDNA, RIKEN full-length enriched library, clone:7330439F22 product:hypothetical protein, full insert sequence.	NA
AK135671	4	chr4	115146394	Mus musculus in vitro fertilized eggs cDNA, RIKEN full-length enriched library, clone:7420402G03 product:unclassifiable, full insert sequence.	NA
AK135675	X	chrX	26962428	Mus musculus in vitro fertilized eggs cDNA, RIKEN full-length enriched library, clone:7420402O09 product:unclassifiable, full insert sequence.	NA
AK135688	X	chrX	58264868	Mus musculus in vitro fertilized eggs cDNA, RIKEN full-length enriched library, clone:7420404D15 product:unclassifiable, full insert sequence.	NA
AK135691	10	chr10	118875867	Mus musculus in vitro fertilized eggs cDNA, RIKEN full-length enriched library, clone:7420404F11 product:unclassifiable, full insert sequence.	NA
AK135703	2	chr2	44327331	Mus musculus in vitro fertilized eggs cDNA, RIKEN full-length enriched library, clone:7420405A16 product:unclassifiable, full insert sequence.	NA
AK135708	6	chr6	78982035	Mus musculus in vitro fertilized eggs cDNA, RIKEN full-length enriched library, clone:7420405G17 product:unclassifiable, full insert sequence.	NA
AK135715	9	chr9	51640918	Mus musculus adult male epididymis cDNA, RIKEN full-length enriched library, clone:9230115E21 product:kinesin family member C5A, full insert sequence.	NA
AK135721	9	chr9	106780836	Mus musculus 3 days neonate thymus cDNA, RIKEN full-length enriched library, clone:A630005J20 product:hypothetical protein, full insert sequence.	NA
AK135726	17	chr17	49443803	Mus musculus in vitro fertilized eggs cDNA, RIKEN full-length enriched library, clone:7420407J08 product:hypothetical protein, full insert sequence.	NA
AK135736	15	chr15	90184140	Mus musculus in vitro fertilized eggs cDNA, RIKEN full-length enriched library, clone:7420408P05 product:unclassifiable, full insert sequence.	NA
AK135737	11	chr11	85816159	Mus musculus in vitro fertilized eggs cDNA, RIKEN full-length enriched library, clone:7420409C10 product:unclassifiable, full insert sequence.	NA
AK135744	13	chr13	6955871	Mus musculus in vitro fertilized eggs cDNA, RIKEN full-length enriched library, clone:7420409N09 product:unclassifiable, full insert sequence.	NA
AK135764	9	chr9	113513323	Mus musculus in vitro fertilized eggs cDNA, RIKEN full-length enriched library, clone:7420413E19 product:unclassifiable, full insert sequence.	NA
AK135766	11	chr11	82879253	Mus musculus in vitro fertilized eggs cDNA, RIKEN full-length enriched library, clone:7420413N03 product:unclassifiable, full insert sequence.	NA
AK135774	3	chr3	96149209	Mus musculus in vitro fertilized eggs cDNA, RIKEN full-length enriched library, clone:7420414K24 product:unclassifiable, full insert sequence.	NA
AK135800	5	chr5	90045462	Mus musculus in vitro fertilized eggs cDNA, RIKEN full-length enriched library, clone:7420418G17 product:unclassifiable, full insert sequence.	NA
AK135804	15	chr15	90202575	Mus musculus in vitro fertilized eggs cDNA, RIKEN full-length enriched library, clone:7420419G09 product:hypothetical protein, full insert sequence.	NA
AK135813	12	chr12	5815022	Mus musculus in vitro fertilized eggs cDNA, RIKEN full-length enriched library, clone:7420420P12 product:unclassifiable, full insert sequence.	NA
AK135830	7	chr7	112057269	Mus musculus in vitro fertilized eggs cDNA, RIKEN full-length enriched library, clone:7420423C01 product:unclassifiable, full insert sequence.	NA
AK135845	7	chr7	54223116	Mus musculus in vitro fertilized eggs cDNA, RIKEN full-length enriched library, clone:7420420C20 product:unclassifiable, full insert sequence.	NA
AK135852	13	chr13	100286682	Mus musculus in vitro fertilized eggs cDNA, RIKEN full-length enriched library, clone:7420426D07 product:unclassifiable, full insert sequence.	NA
AK135878	1	chr1	163820578	Mus musculus in vitro fertilized eggs cDNA, RIKEN full-length enriched library, clone:7420432A09 product:unclassifiable, full insert sequence.	NA
AK135894	3	chr3	132505165	Mus musculus in vitro fertilized eggs cDNA, RIKEN full-length enriched library, clone:7420434E04 product:unclassifiable, full insert sequence.	NA
AK135904	13	chr13	54878874	Mus musculus in vitro fertilized eggs cDNA, RIKEN full-length enriched library, clone:7420435G15 product:unclassifiable, full insert sequence.	NA
AK135932	1	chr1	17158485	Mus musculus in vitro fertilized eggs cDNA, RIKEN full-length enriched library, clone:7420436E03 product:unclassifiable, full insert sequence.	NA
AK135939	15	chr15	37350888	Mus musculus in vitro fertilized eggs cDNA, RIKEN full-length enriched library, clone:7420439I03 product:unclassifiable, full insert sequence.	NA
AK135960	18	chr18	83217446	Mus musculus in vitro fertilized eggs cDNA, RIKEN full-length enriched library, clone:7420441M16 product:hypothetical protein, full insert sequence.	NA
AK135963	12	chr12	5815022	Mus musculus in vitro fertilized eggs cDNA, RIKEN full-length enriched library, clone:7420420P12 product:unclassifiable, full insert sequence.	NA
AK135973	6	chr6	78982035	Mus musculus in vitro fertilized eggs cDNA, RIKEN full-length enriched library, clone:7420405G17 product:unclassifiable, full insert sequence.	NA
AK135975	12	chr12	114541177	Mus musculus in vitro fertilized eggs cDNA, RIKEN full-length enriched library, clone:7420443K01 product:Ig gamma-2B chain C region, membrane-bound form homolog [Mus musculus], full insert sequence.	NA
AK135986	16	chr16	49950760	Mus musculus in vitro fertilized eggs cDNA, RIKEN full-length enriched library, clone:7420444D24 product:unclassifiable, full insert sequence.	NA
AK135992	15	chr15	95882033	Mus musculus 9 days embryo whole body cDNA, RIKEN full-length enriched library, clone:D030018L15 product:unclassifiable, full insert sequence.	NA
AK135997	14	chr14	74309091	Mus musculus in vitro fertilized eggs cDNA, RIKEN full-length enriched library, clone:7420444P16 product:unclassifiable, full insert sequence.	NA
AK136006	X	chrX	16687989	Mus musculus in vitro fertilized eggs cDNA, RIKEN full-length enriched library, clone:7420445K07 product:unclassifiable, full insert sequence.	NA
AK136017	11	chr11	35163570	Mus musculus in vitro fertilized eggs cDNA, RIKEN full-length enriched library, clone:7420447L16 product:unclassifiable, full insert sequence.	NA
AK136021	7	chr7	122094787	Mus musculus 7 days neonate cerebellum cDNA, RIKEN full-length enriched library, clone:A730082K24 product:unclassifiable, full insert sequence.	NA
AK136028	4	chr4	23020898	Mus musculus in vitro fertilized eggs cDNA, RIKEN full-length enriched library, clone:7420407D09 product:unclassifiable, full insert sequence.	NA
AK136034	13	chr13	99570735	Mus musculus in vitro fertilized eggs cDNA, RIKEN full-length enriched library, clone:7420404C14 product:hypothetical protein, full insert sequence.	NA
AK136039	13	chr13	76393394	Mus musculus in vitro fertilized eggs cDNA, RIKEN full-length enriched library, clone:7420449P06 product:hypothetical protein, full insert sequence.	NA
AK136047	16	chr16	30849541	Mus musculus in vitro fertilized eggs cDNA, RIKEN full-length enriched library, clone:7420450G16 product:unclassifiable, full insert sequence.	NA
AK136065	11	chr11	78521817	Mus musculus in vitro fertilized eggs cDNA, RIKEN full-length enriched library, clone:7420452F19 product:unclassifiable, full insert sequence.	NA
AK136089	18	chr18	67084420	Mus musculus in vitro fertilized eggs cDNA, RIKEN full-length enriched library, clone:7420455A11 product:unclassifiable, full insert sequence.	NA
AK136114	17	chr17	34220787	Mus musculus in vitro fertilized eggs cDNA, RIKEN full-length enriched library, clone:7420458H03 product:unclassifiable, full insert sequence.	NA
AK136121	9	chr9	66981367	Mus musculus in vitro fertilized eggs cDNA, RIKEN full-length enriched library, clone:7420459D01 product:unclassifiable, full insert sequence.	NA
AK136126	14	chr14	123568403	Mus musculus in vitro fertilized eggs cDNA, RIKEN full-length enriched library, clone:7420460K13 product:unclassifiable, full insert sequence.	NA
AK136128	1	chr1	177504439	Mus musculus in vitro fertilized eggs cDNA, RIKEN full-length enriched library, clone:7420435E10 product:unclassifiable, full insert sequence.	NA
AK136146	5	chr5	10187865	Mus musculus in vitro fertilized eggs cDNA, RIKEN full-length enriched library, clone:7420463M02 product:unclassifiable, full insert sequence.	NA
AK136154	6	chr6	130679229	Mus musculus in vitro fertilized eggs cDNA, RIKEN full-length enriched library, clone:7420465B09 product:similar to KRAB zinc finger protein [Mus musculus], full insert sequence.	NA
AK136164	8	chr8	111599122	Mus musculus 12 days embryo spinal ganglion cDNA, RIKEN full-length enriched library, clone:D130033M24 product:hypothetical protein, full insert sequence.	NA
AK136178	5	chr5	90045462	Mus musculus in vitro fertilized eggs cDNA, RIKEN full-length enriched library, clone:7420418G17 product:unclassifiable, full insert sequence.	NA
AK136239	2	chr2	63363520	Mus musculus in vitro fertilized eggs cDNA, RIKEN full-length enriched library, clone:7420489F09 product:unclassifiable, full insert sequence.	NA
AK136254	5	chr5	46067330	Mus musculus mRNA for hypothetical protein expressed in thymocytes (clone MFT.M05.13/MTA.B10.066), partial.	NA
AK136276	X	chrX	106098724	Mus musculus adult male eyeball cDNA, RIKEN full-length enriched library, clone:7530409C19 product:unclassifiable, full insert sequence.	NA
AK136355	2	chr2	94167973	Mus musculus 15 days embryo embryonic body between diaphragm and neck cDNA, RIKEN full-length enriched library, clone:8130402C08 product:unclassifiable, full insert sequence.	NA
AK136391	1	chr1	175787515	Mus musculus 2 days neonate thymus thymic cells cDNA, RIKEN full-length enriched library, clone:E430001B18 product:similar to INTERFERON ACTIVATED GENE 204 [Mus musculus], full insert sequence.	NA
AK136409	3	chr3	30583736	Mus musculus 0 day neonate kidney cDNA, RIKEN full-length enriched library, clone:D630004H18 product:unclassifiable, full insert sequence.	NA
AK136601	8	chr8	10690165	Mus musculus adult male epididymis cDNA, RIKEN full-length enriched library, clone:9230003I15 product:unclassifiable, full insert sequence.	NA
AK136613	12	chr12	77545546	Mus musculus adult male epididymis cDNA, RIKEN full-length enriched library, clone:9230006H20 product:hypothetical protein, full insert sequence.	NA
AK136619	9	chr9	88752069	Mus musculus adult male testis cDNA, RIKEN full-length enriched library, clone:1700096K11 product:unclassifiable, full insert sequence.	NA
AK136630	2	chr2	164475286	Adult male epididymis cDNA, RIKEN full-length enriched library, clone:9230010P13 product:weakly similar to Protein WFDC9.	NA
AK136639	9	chr9	35656129	Mus musculus adult male epididymis cDNA, RIKEN full-length enriched library, clone:9230015G19 product:unclassifiable, full insert sequence.	NA
AK136642	11	chr11	116896395	Mus musculus adult male epididymis cDNA, RIKEN full-length enriched library, clone:9230016G02 product:unclassifiable, full insert sequence.	NA
AK136654	3	chr3	89198211	Mus musculus adult male epididymis cDNA, RIKEN full-length enriched library, clone:9230018K07 product:hypothetical protein, full insert sequence.	NA
AK136683	9	chr9	26687540	Mus musculus adult male epididymis cDNA, RIKEN full-length enriched library, clone:9230022M14 product:hypothetical Glycoside hydrolase, family 35/Galactose-binding like containing protein, full insert sequence.	NA
AK136722	10	chr10	81507388	Mus musculus adult male epididymis cDNA, RIKEN full-length enriched library, clone:9230102N05 product:unclassifiable, full insert sequence.	NA
AK136730	2	chr2	164395320	Adult male epididymis cDNA, RIKEN full-length enriched library, clone:9230107I16 product:weakly similar to Kunitz-type proteinase inhibitor AXPI-II.	NA
